code,date,time,floor,type,basicPrice,ceilingPrice,floorPrice,open,high,low,close,average,adOpen,adHigh,adLow,adClose,adAverage,nmVolume,nmValue,ptVolume,ptValue,change,adChange,pctChange
TPC,2023-08-09,15:08:04,HOSE,STOCK,6.15,6.58,5.72,6.14,6.19,6.11,6.11,6.13,6.14,6.19,6.11,6.11,6.13,9300.0,57015000.0,0.0,0.0,-0.04,-0.04,-0.6504
TRA,2023-08-09,15:08:04,HOSE,STOCK,88.8,95.0,82.6,90.5,90.5,86.0,89.3,88.75,90.5,90.5,86.0,89.3,88.75,2600.0,230760000.0,0.0,0.0,0.5,0.5,0.5631
TRC,2023-08-09,15:08:04,HOSE,STOCK,30.15,32.25,28.05,30.1,30.6,30.1,30.6,30.49,30.1,30.6,30.1,30.6,30.49,86400.0,2634290000.0,0.0,0.0,0.45,0.45,1.4925
TEG,2023-08-09,15:08:04,HOSE,STOCK,10.05,10.75,9.35,10.05,10.75,10.05,10.75,10.65,10.05,10.75,10.05,10.75,10.65,842000.0,8968345000.0,0.0,0.0,0.7,0.7,6.9652
TDP,2023-08-09,15:08:04,HOSE,STOCK,33.0,35.3,30.7,30.8,33.2,30.8,33.2,31.89,30.8,33.2,30.8,33.2,31.89,290200.0,9255815000.0,0.0,0.0,0.2,0.2,0.6061
TLD,2023-08-09,15:08:04,HOSE,STOCK,4.75,5.08,4.42,4.79,4.95,4.7,4.89,4.86,4.79,4.95,4.7,4.89,4.86,859600.0,4178251000.0,0.0,0.0,0.14,0.14,2.9474
TLG,2023-08-09,15:08:04,HOSE,STOCK,56.6,60.5,52.7,56.6,57.4,56.4,57.0,56.64,56.6,57.4,56.4,57.0,56.64,39800.0,2254150000.0,0.0,0.0,0.4,0.4,0.7067
THG,2023-08-09,15:08:04,HOSE,STOCK,39.9,42.65,37.15,39.95,39.95,39.3,39.85,39.52,39.95,39.95,39.3,39.85,39.52,25200.0,995905000.0,0.0,0.0,-0.05,-0.05,-0.1253
SMB,2023-08-09,15:08:04,HOSE,STOCK,37.5,40.1,34.9,37.5,37.5,37.2,37.4,37.23,37.5,37.5,37.2,37.4,37.23,6200.0,230850000.0,0.0,0.0,-0.1,-0.1,-0.2667
SPM,2023-08-09,15:08:04,HOSE,STOCK,13.95,14.9,13.0,14.2,14.2,13.5,13.5,13.86,14.2,14.2,13.5,13.5,13.86,1700.0,23555000.0,0.0,0.0,-0.45,-0.45,-3.2258
SRC,2023-08-09,15:08:04,HOSE,STOCK,18.3,19.55,17.05,18.3,18.3,18.3,18.3,0.0,18.3,18.3,18.3,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHI,2023-08-09,15:08:04,HOSE,STOCK,13.75,14.7,12.8,13.7,13.75,13.65,13.65,13.74,13.7,13.75,13.65,13.65,13.74,123900.0,1702010000.0,150000.0,2130000000.0,-0.1,-0.1,-0.7273
SHA,2023-08-09,15:08:04,HOSE,STOCK,4.9,5.24,4.56,4.85,4.95,4.83,4.87,4.9,4.85,4.95,4.83,4.87,4.9,135600.0,663816000.0,0.0,0.0,-0.03,-0.03,-0.6122
SVD,2023-08-09,15:08:04,HOSE,STOCK,3.98,4.25,3.71,4.03,4.09,3.92,4.09,4.01,4.03,4.09,3.92,4.09,4.01,108200.0,434026000.0,0.0,0.0,0.11,0.11,2.7638
SVI,2023-08-09,15:08:04,HOSE,STOCK,56.5,60.4,52.6,56.5,56.5,56.5,56.5,0.0,56.5,56.5,56.5,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVT,2023-08-09,15:08:04,HOSE,STOCK,13.05,13.95,12.15,13.0,13.3,13.0,13.2,13.11,13.0,13.3,13.0,13.2,13.11,7300.0,95715000.0,0.0,0.0,0.15,0.15,1.1494
STK,2023-08-09,15:08:04,HOSE,STOCK,30.95,33.1,28.8,31.3,31.3,30.5,30.55,30.66,31.3,31.3,30.5,30.55,30.66,33000.0,1011900000.0,0.0,0.0,-0.4,-0.4,-1.2924
TCM,2023-08-09,15:08:04,HOSE,STOCK,51.0,54.5,47.45,51.2,51.7,51.0,51.6,51.38,51.2,51.7,51.0,51.6,51.38,1577900.0,81077140000.0,0.0,0.0,0.6,0.6,1.1765
TCR,2023-08-09,15:08:04,HOSE,STOCK,3.55,3.79,3.31,3.55,3.59,3.51,3.51,3.53,3.55,3.59,3.51,3.51,3.53,5700.0,20143000.0,0.0,0.0,-0.04,-0.04,-1.1268
KTS,2023-08-09,15:08:04,HNX,STOCK,35.2,38.7,31.7,35.2,36.5,35.2,36.3,35.711,35.2,36.5,35.2,36.3,35.711,8900.0,317830000.0,0.0,0.0,1.1,1.1,3.125
LDP,2023-08-09,15:08:04,HNX,STOCK,9.8,10.7,8.9,9.7,9.9,9.6,9.9,9.706,9.7,9.9,9.6,9.9,9.706,53960.0,523761000.0,0.0,0.0,0.1,0.1,1.0204
MBG,2023-08-09,15:08:04,HNX,STOCK,6.2,6.8,5.6,6.2,6.4,6.1,6.3,6.241,6.2,6.4,6.1,6.3,6.241,4375321.0,27304221900.0,0.0,0.0,0.1,0.1,1.6129
MED,2023-08-09,15:08:04,HNX,STOCK,22.5,24.7,20.3,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,100.0,2260000.0,0.0,0.0,0.1,0.1,0.4444
MCC,2023-08-09,15:08:04,HNX,STOCK,11.0,12.1,9.9,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MHL,2023-08-09,15:08:04,HNX,STOCK,3.6,3.9,3.3,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKV,2023-08-09,15:08:04,HNX,STOCK,9.2,10.1,8.3,9.6,9.6,9.4,9.4,9.443,9.6,9.6,9.4,9.4,9.443,1400.0,13220000.0,0.0,0.0,0.2,0.2,2.1739
NSH,2023-08-09,15:08:04,HNX,STOCK,6.3,6.9,5.7,6.3,6.5,6.2,6.5,6.346,6.3,6.5,6.2,6.5,6.346,220172.0,1397314900.0,0.0,0.0,0.2,0.2,3.1746
NST,2023-08-09,15:08:04,HNX,STOCK,8.0,8.8,7.2,8.1,8.8,8.1,8.8,8.318,8.1,8.8,8.1,8.8,8.318,73185.0,608700000.0,0.0,0.0,0.8,0.8,10.0
NAG,2023-08-09,15:08:04,HNX,STOCK,13.1,14.4,11.8,13.1,13.8,13.1,13.6,13.519,13.1,13.8,13.1,13.6,13.519,736352.0,9954675500.0,0.0,0.0,0.5,0.5,3.8168
NET,2023-08-09,15:08:04,HNX,STOCK,53.8,59.1,48.5,53.8,55.3,53.8,54.6,54.614,53.8,55.3,53.8,54.6,54.614,29500.0,1611120000.0,0.0,0.0,0.8,0.8,1.487
NFC,2023-08-09,15:08:04,HNX,STOCK,11.8,12.9,10.7,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHC,2023-08-09,15:08:04,HNX,STOCK,27.7,30.4,25.0,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,25.6,201.0,5147700.0,0.0,0.0,-2.1,-2.1,-7.5812
LAS,2023-08-09,15:08:04,HNX,STOCK,13.5,14.8,12.2,13.5,13.5,13.3,13.4,13.345,13.5,13.5,13.3,13.4,13.345,828085.0,11050749200.0,0.0,0.0,-0.1,-0.1,-0.7407
KSD,2023-08-09,15:08:04,HNX,STOCK,6.1,6.7,5.5,6.1,6.1,6.0,6.1,6.07,6.1,6.1,6.0,6.1,6.07,27800.0,168740000.0,0.0,0.0,0.0,0.0,0.0
KHS,2023-08-09,15:08:04,HNX,STOCK,15.8,17.3,14.3,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KKC,2023-08-09,15:08:04,HNX,STOCK,6.3,6.9,5.7,6.8,6.8,6.3,6.3,6.633,6.8,6.8,6.3,6.3,6.633,310.0,2048100.0,0.0,0.0,0.0,0.0,0.0
HVT,2023-08-09,15:08:04,HNX,STOCK,57.9,63.6,52.2,63.0,63.0,55.1,56.1,57.141,63.0,63.0,55.1,56.1,57.141,17135.0,979110100.0,0.0,0.0,-1.8,-1.8,-3.1088
HTP,2023-08-09,15:08:04,HNX,STOCK,30.5,33.5,27.5,30.4,30.4,30.3,30.4,30.4,30.4,30.4,30.3,30.4,30.4,453101.0,13774260500.0,0.0,0.0,-0.1,-0.1,-0.3279
HOM,2023-08-09,15:08:04,HNX,STOCK,6.5,7.1,5.9,6.7,6.7,6.2,6.5,6.37,6.7,6.7,6.2,6.5,6.37,331505.0,2111677000.0,0.0,0.0,0.0,0.0,0.0
HHC,2023-08-09,15:08:04,HNX,STOCK,120.0,132.0,108.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,0.0,0.0,177000.0,21240000000.0,0.0,0.0,0.0
INN,2023-08-09,15:08:04,HNX,STOCK,38.2,42.0,34.4,38.3,38.9,38.1,38.3,38.264,38.3,38.9,38.1,38.3,38.264,4500.0,172190000.0,0.0,0.0,0.1,0.1,0.2618
ITQ,2023-08-09,15:08:04,HNX,STOCK,3.4,3.7,3.1,3.3,3.6,3.3,3.6,3.457,3.3,3.6,3.3,3.6,3.457,794102.0,2744876900.0,0.0,0.0,0.2,0.2,5.8824
HCC,2023-08-09,15:08:04,HNX,STOCK,12.0,13.2,10.8,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,11.9,10000.0,119000000.0,0.0,0.0,-0.1,-0.1,-0.8333
HDA,2023-08-09,15:08:04,HNX,STOCK,5.4,5.9,4.9,5.4,5.9,5.4,5.9,5.702,5.4,5.9,5.4,5.9,5.702,203351.0,1159443500.0,0.0,0.0,0.5,0.5,9.2593
GKM,2023-08-09,15:08:04,HNX,STOCK,37.4,41.1,33.7,37.4,37.5,36.8,37.1,37.16,37.4,37.5,36.8,37.1,37.16,411400.0,15287590000.0,100000.0,3740000000.0,-0.3,-0.3,-0.8021
GMX,2023-08-09,15:08:04,HNX,STOCK,20.7,22.7,18.7,20.6,20.6,20.4,20.6,20.557,20.6,20.6,20.4,20.6,20.557,1400.0,28780000.0,0.0,0.0,-0.1,-0.1,-0.4831
HAD,2023-08-09,15:08:04,HNX,STOCK,17.6,19.3,15.9,18.0,18.1,18.0,18.0,18.002,18.0,18.1,18.0,18.0,18.002,11200.0,201620000.0,0.0,0.0,0.4,0.4,2.2727
DTC,2023-08-09,15:08:04,HNX,STOCK,6.5,7.1,5.9,6.2,6.6,6.2,6.5,6.357,6.2,6.6,6.2,6.5,6.357,20100.0,127780000.0,0.0,0.0,0.0,0.0,0.0
DVG,2023-08-09,15:08:04,HNX,STOCK,4.2,4.6,3.8,4.3,4.4,4.2,4.4,4.314,4.3,4.4,4.2,4.4,4.314,1404368.0,6058877700.0,0.0,0.0,0.2,0.2,4.7619
DVM,2023-08-09,15:08:04,HNX,STOCK,14.5,15.9,13.1,14.5,14.7,14.3,14.6,14.523,14.5,14.7,14.3,14.6,14.523,900423.0,13076571000.0,0.0,0.0,0.1,0.1,0.6897
DTG,2023-08-09,15:08:04,HNX,STOCK,31.5,34.6,28.4,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,300.0,9540000.0,0.0,0.0,0.3,0.3,0.9524
DZM,2023-08-09,15:08:04,HNX,STOCK,2.9,3.1,2.7,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPC,2023-08-09,15:08:04,HNX,STOCK,17.5,19.2,15.8,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLH,2023-08-09,15:08:04,HNX,STOCK,25.7,28.2,23.2,25.7,25.8,25.7,25.7,25.706,25.7,25.8,25.7,25.7,25.706,8300.0,213360000.0,0.0,0.0,0.0,0.0,0.0
CET,2023-08-09,15:08:04,HNX,STOCK,8.4,9.2,7.6,8.5,8.5,8.1,8.3,8.145,8.5,8.5,8.1,8.3,8.145,37000.0,301380000.0,0.0,0.0,-0.1,-0.1,-1.1905
CJC,2023-08-09,15:08:04,HNX,STOCK,18.0,19.8,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,16.2,1300.0,21060000.0,0.0,0.0,-1.8,-1.8,-10.0
BTS,2023-08-09,15:08:04,HNX,STOCK,6.5,7.1,5.9,6.5,6.6,6.4,6.6,6.535,6.5,6.6,6.4,6.6,6.535,123674.0,808183500.0,0.0,0.0,0.1,0.1,1.5385
BXH,2023-08-09,15:08:04,HNX,STOCK,13.7,15.0,12.4,12.4,15.0,12.4,15.0,14.35,12.4,15.0,12.4,15.0,14.35,4000.0,57400000.0,0.0,0.0,1.3,1.3,9.4891
CAN,2023-08-09,15:08:04,HNX,STOCK,45.0,49.5,40.5,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAP,2023-08-09,15:08:04,HNX,STOCK,72.1,79.3,64.9,72.0,72.2,71.7,71.9,71.927,72.0,72.2,71.7,71.9,71.927,17210.0,1237884500.0,0.0,0.0,-0.2,-0.2,-0.2774
CTB,2023-08-09,15:08:04,HNX,STOCK,21.0,23.1,18.9,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTT,2023-08-09,15:08:04,HNX,STOCK,19.0,20.9,17.1,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHP,2023-08-09,15:08:04,HNX,STOCK,12.2,13.4,11.0,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DHT,2023-08-09,15:08:04,HNX,STOCK,27.4,30.1,24.7,27.4,27.9,27.4,27.7,27.736,27.4,27.9,27.4,27.7,27.736,36802.0,1020724800.0,0.0,0.0,0.3,0.3,1.0949
DNM,2023-08-09,15:08:01,UPCOM,STOCK,13.5,15.5,11.5,13.6,13.7,13.6,13.7,13.696,13.6,13.7,13.6,13.7,13.696,2352.0,32212400.0,0.0,0.0,0.2,0.2,1.4815
DNP,2023-08-09,15:08:04,HNX,STOCK,23.7,26.0,21.4,23.5,23.8,23.3,23.8,23.433,23.5,23.8,23.3,23.8,23.433,2183.0,51117000.0,0.0,0.0,0.1,0.1,0.4219
DP3,2023-08-09,15:08:04,HNX,STOCK,66.0,72.6,59.4,66.0,67.0,66.0,66.1,66.507,66.0,67.0,66.0,66.1,66.507,2800.0,186220000.0,0.0,0.0,0.1,0.1,0.1515
DPC,2023-08-09,15:08:04,HNX,STOCK,8.1,8.9,7.3,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VBC,2023-08-09,15:08:04,HNX,STOCK,18.7,20.5,16.9,18.7,19.0,18.7,19.0,18.874,18.7,19.0,18.7,19.0,18.874,1900.0,35860000.0,0.0,0.0,0.3,0.3,1.6043
VCS,2023-08-09,15:08:04,HNX,STOCK,65.2,71.7,58.7,65.6,66.1,65.0,65.2,65.346,65.6,66.1,65.0,65.2,65.346,113820.0,7437688300.0,0.0,0.0,0.0,0.0,0.0
VDL,2023-08-09,15:08:04,HNX,STOCK,13.5,14.8,12.2,14.0,14.8,14.0,14.8,14.011,14.0,14.8,14.0,14.8,14.011,14200.0,198960000.0,0.0,0.0,1.3,1.3,9.6296
VIT,2023-08-09,15:08:04,HNX,STOCK,17.5,19.2,15.8,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,200.0,3480000.0,0.0,0.0,-0.1,-0.1,-0.5714
VGS,2023-08-09,15:08:04,HNX,STOCK,18.3,20.1,16.5,18.3,18.8,18.1,18.7,18.578,18.3,18.8,18.1,18.7,18.578,1081511.0,20091780300.0,0.0,0.0,0.4,0.4,2.1858
VHE,2023-08-09,15:08:04,HNX,STOCK,4.1,4.5,3.7,4.1,4.3,4.0,4.2,4.13,4.1,4.3,4.0,4.2,4.13,864707.0,3571059400.0,0.0,0.0,0.1,0.1,2.439
VHL,2023-08-09,15:08:04,HNX,STOCK,15.8,17.3,14.3,14.6,15.7,14.5,15.7,14.508,14.6,15.7,14.5,15.7,14.508,80422.0,1166770000.0,0.0,0.0,-0.1,-0.1,-0.6329
TXM,2023-08-09,15:08:04,HNX,STOCK,4.0,4.4,3.6,4.0,4.1,4.0,4.0,4.003,4.0,4.1,4.0,4.0,4.003,7700.0,30820000.0,0.0,0.0,0.0,0.0,0.0
SLS,2023-08-09,15:08:04,HNX,STOCK,210.0,231.0,189.0,211.0,213.0,209.0,210.0,210.217,211.0,213.0,209.0,210.0,210.217,12201.0,2564865000.0,0.0,0.0,0.0,0.0,0.0
SMT,2023-08-09,15:08:04,HNX,STOCK,7.2,7.9,6.5,7.2,7.5,7.2,7.5,7.367,7.2,7.5,7.2,7.5,7.367,27638.0,203597600.0,0.0,0.0,0.3,0.3,4.1667
SPC,2023-08-09,15:08:04,HNX,STOCK,16.7,18.3,15.1,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSM,2023-08-09,15:08:04,HNX,STOCK,8.9,9.7,8.1,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAR,2023-08-09,15:08:04,HNX,STOCK,22.3,24.5,20.1,22.3,22.8,22.1,22.3,22.336,22.3,22.8,22.1,22.3,22.336,2445597.0,54625985900.0,0.0,0.0,0.0,0.0,0.0
TBX,2023-08-09,15:08:04,HNX,STOCK,22.3,24.5,20.1,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TDT,2023-08-09,15:08:04,HNX,STOCK,7.7,8.4,7.0,7.7,7.7,7.4,7.6,7.555,7.7,7.7,7.4,7.6,7.555,251940.0,1903470000.0,0.0,0.0,-0.1,-0.1,-1.2987
TET,2023-08-09,15:08:04,HNX,STOCK,29.4,32.3,26.5,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TFC,2023-08-09,15:08:04,HNX,STOCK,7.5,8.2,6.8,7.2,7.2,7.1,7.1,7.117,7.2,7.2,7.1,7.1,7.117,600.0,4270000.0,0.0,0.0,-0.4,-0.4,-5.3333
THB,2023-08-09,15:08:04,HNX,STOCK,10.3,11.3,9.3,11.2,11.2,11.1,11.1,11.111,11.2,11.2,11.1,11.1,11.111,1900.0,21110000.0,0.0,0.0,0.8,0.8,7.767
STP,2023-08-09,15:08:04,HNX,STOCK,7.8,8.5,7.1,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,1100.0,8580000.0,0.0,0.0,0.0,0.0,0.0
TKG,2023-08-09,15:08:04,HNX,STOCK,12.4,13.6,11.2,12.3,12.4,12.0,12.0,12.2,12.3,12.4,12.0,12.0,12.2,307200.0,3747830000.0,0.0,0.0,-0.4,-0.4,-3.2258
TKU,2023-08-09,15:08:04,HNX,STOCK,12.0,13.2,10.8,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,1654.0,19817400.0,0.0,0.0,0.0,0.0,0.0
TNG,2023-08-09,15:08:04,HNX,STOCK,21.0,23.1,18.9,22.5,22.5,20.7,20.8,20.832,22.5,22.5,20.7,20.8,20.832,1152428.0,24007642500.0,0.0,0.0,-0.2,-0.2,-0.9524
TPP,2023-08-09,15:08:04,HNX,STOCK,11.0,12.1,9.9,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSB,2023-08-09,15:08:04,HNX,STOCK,33.2,36.5,29.9,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,900.0,29700000.0,0.0,0.0,-0.2,-0.2,-0.6024
TTC,2023-08-09,15:08:04,HNX,STOCK,13.2,14.5,11.9,12.2,13.0,12.2,13.0,12.292,12.2,13.0,12.2,13.0,12.292,5200.0,63920000.0,0.0,0.0,-0.2,-0.2,-1.5152
SJ1,2023-08-09,15:08:04,HNX,STOCK,13.1,14.4,11.8,14.3,14.3,11.8,12.2,12.036,14.3,14.3,11.8,12.2,12.036,4505.0,54224800.0,0.0,0.0,-0.9,-0.9,-6.8702
SHE,2023-08-09,15:08:04,HNX,STOCK,11.2,12.3,10.1,12.1,12.1,11.2,11.2,11.253,12.1,12.1,11.2,11.2,11.253,3602.0,40531000.0,0.0,0.0,0.0,0.0,0.0
SFN,2023-08-09,15:08:04,HNX,STOCK,15.6,17.1,14.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,17.1,500.0,8550000.0,0.0,0.0,1.5,1.5,9.6154
SGC,2023-08-09,15:08:04,HNX,STOCK,74.4,81.8,67.0,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,74.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QHD,2023-08-09,15:08:04,HNX,STOCK,35.6,39.1,32.1,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,35.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDG,2023-08-09,15:08:04,HNX,STOCK,19.0,20.9,17.1,19.4,20.9,19.4,20.9,20.535,17.854,19.234,17.854,19.234,18.898,6340.0,130206000.0,0.0,0.0,1.9,1.7485,10.0
SDN,2023-08-09,15:08:04,HNX,STOCK,47.5,52.2,42.8,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAF,2023-08-09,15:08:04,HNX,STOCK,54.4,59.8,49.0,59.8,59.8,59.4,59.4,59.66,59.8,59.8,59.4,59.4,59.66,574.0,34233000.0,0.0,0.0,5.0,5.0,9.1912
PBP,2023-08-09,15:08:04,HNX,STOCK,12.3,13.5,11.1,12.3,13.5,12.3,13.4,13.214,12.3,13.5,12.3,13.4,13.214,100251.0,1324627300.0,0.0,0.0,1.1,1.1,8.9431
PCE,2023-08-09,15:08:04,HNX,STOCK,25.9,28.4,23.4,27.0,27.0,25.8,25.9,25.997,27.0,27.0,25.8,25.9,25.997,62200.0,1617000000.0,0.0,0.0,0.0,0.0,0.0
NTP,2023-08-09,15:08:04,HNX,STOCK,41.7,45.8,37.6,41.7,42.0,41.4,42.0,41.763,41.7,42.0,41.4,42.0,41.763,37941.0,1584488300.0,0.0,0.0,0.3,0.3,0.7194
PGN,2023-08-09,15:08:04,HNX,STOCK,9.0,9.9,8.1,8.9,9.1,8.8,9.0,8.894,8.9,9.1,8.8,9.0,8.894,64736.0,575736700.0,0.0,0.0,0.0,0.0,0.0
PCH,2023-08-09,15:08:04,HNX,STOCK,5.9,6.4,5.4,6.0,6.4,6.0,6.4,6.386,6.0,6.4,6.0,6.4,6.386,503500.0,3215330000.0,0.0,0.0,0.5,0.5,8.4746
PHN,2023-08-09,15:08:04,HNX,STOCK,38.8,42.6,35.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,200.0,8000000.0,0.0,0.0,1.2,1.2,3.0928
PDB,2023-08-09,15:08:04,HNX,STOCK,9.9,10.8,9.0,9.9,10.8,9.9,10.8,10.544,9.9,10.8,9.9,10.8,10.544,49710.0,524148000.0,0.0,0.0,0.9,0.9,9.0909
PPP,2023-08-09,15:08:04,HNX,STOCK,15.1,16.6,13.6,15.1,15.3,15.1,15.3,15.2,15.1,15.3,15.1,15.3,15.2,200.0,3040000.0,0.0,0.0,0.2,0.2,1.3245
PLC,2023-08-09,15:08:04,HNX,STOCK,39.1,43.0,35.2,39.1,39.4,38.6,38.7,38.834,39.1,39.4,38.6,38.7,38.834,364209.0,14143764300.0,0.0,0.0,-0.4,-0.4,-1.023
PMB,2023-08-09,15:08:04,HNX,STOCK,10.0,11.0,9.0,10.1,10.3,10.1,10.3,10.193,10.1,10.3,10.1,10.3,10.193,58072.0,591937700.0,0.0,0.0,0.3,0.3,3.0
PMC,2023-08-09,15:08:04,HNX,STOCK,76.9,84.5,69.3,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,75.9,233.0,17772700.0,0.0,0.0,-1.0,-1.0,-1.3004
PMP,2023-08-09,15:08:04,HNX,STOCK,14.3,15.7,12.9,14.3,15.0,14.3,15.0,14.534,13.156,13.8,13.156,13.8,13.371,9170.0,133270100.0,0.0,0.0,0.7,0.644,4.8951
PMS,2023-08-09,15:08:04,HNX,STOCK,25.4,27.9,22.9,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POT,2023-08-09,15:08:04,HNX,STOCK,19.1,21.0,17.2,19.1,19.4,18.8,19.2,19.092,19.1,19.4,18.8,19.2,19.092,1200.0,22910000.0,0.0,0.0,0.1,0.1,0.5236
CKA,2023-08-09,15:08:01,UPCOM,STOCK,40.0,46.0,34.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CKD,2023-08-09,15:08:01,UPCOM,STOCK,26.5,30.4,22.6,27.5,27.5,26.5,26.5,26.905,27.5,27.5,26.5,26.5,26.905,6300.0,169500000.0,0.0,0.0,0.0,0.0,0.0
CHC,2023-08-09,15:08:01,UPCOM,STOCK,3.6,4.1,3.1,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,0.0,0.0,1402.0,4907000.0,0.0,0.0,0.0
CFV,2023-08-09,15:08:01,UPCOM,STOCK,25.9,29.7,22.1,25.0,25.0,24.0,24.0,24.1,25.0,25.0,24.0,24.0,24.1,1000.0,24100000.0,0.0,0.0,-1.9,-1.9,-7.3359
CGV,2023-08-09,15:08:01,UPCOM,STOCK,3.2,3.6,2.8,3.5,3.5,3.2,3.2,3.285,3.5,3.5,3.2,3.2,3.285,22600.0,74250000.0,0.0,0.0,0.0,0.0,0.0
CE1,2023-08-09,15:08:01,UPCOM,STOCK,9.0,10.3,7.7,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CEG,2023-08-09,15:08:01,UPCOM,STOCK,6.7,7.7,5.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCA,2023-08-09,15:08:01,UPCOM,STOCK,14.5,16.6,12.4,16.5,16.6,16.5,16.6,16.513,16.5,16.6,16.5,16.6,16.513,1610.0,26580000.0,0.0,0.0,2.1,2.1,14.4828
CCM,2023-08-09,15:08:01,UPCOM,STOCK,36.5,41.9,31.1,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CDG,2023-08-09,15:08:01,UPCOM,STOCK,2.5,3.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BVN,2023-08-09,15:08:01,UPCOM,STOCK,14.1,16.2,12.0,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,15.9,100.0,1590000.0,0.0,0.0,1.8,1.8,12.766
